dur,proto,state,stos,dtos,tot_pkts,tot_bytes,src_bytes,BinaryLabel
0.000271,3,1,0.0,0.0,2,223,81,0
0.00033,3,1,0.0,0.0,2,223,81,0
0.037001,3,1,0.0,0.0,2,290,81,0
0.122069,2,14,0.0,0.0,10,1121,562,0
0.000313,3,1,0.0,0.0,2,247,72,0
0.008719,2,14,0.0,0.0,10,1129,457,0
0.000334,3,1,0.0,0.0,2,400,74,0
0.000319,3,1,0.0,0.0,2,400,74,0
0.018443,2,9,0.0,0.0,7,478,272,0
0.000342,3,1,0.0,0.0,2,207,72,0
0.000286,3,1,0.0,0.0,2,247,72,0
0.006626,2,14,0.0,0.0,10,1129,457,0
0.006778,2,14,0.0,0.0,10,1129,457,0
0.000289,3,1,0.0,0.0,2,247,72,0
0.006344,2,14,0.0,0.0,10,1129,457,0
0.000312,3,1,0.0,0.0,2,244,81,0
0.000356,3,1,0.0,0.0,2,280,81,0
0.209957,2,14,0.0,0.0,10,1219,549,0
0.008154,2,14,0.0,0.0,10,1129,457,0
0.000308,3,1,0.0,0.0,2,400,74,0
0.000313,3,1,0.0,0.0,2,400,74,0
0.017799,2,9,0.0,0.0,6,412,272,0
0.000272,3,1,0.0,0.0,2,247,72,0
0.006277,2,14,0.0,0.0,10,1129,457,0
0.000161,3,1,0.0,0.0,2,207,72,0
0.000332,3,1,0.0,0.0,2,247,72,0
0.007912,2,14,0.0,0.0,10,1129,457,0
0.000154,3,1,0.0,0.0,2,207,72,0
0.006087,2,14,0.0,0.0,10,1129,457,0
0.00027,3,1,0.0,0.0,2,400,74,0
0.017922,2,9,0.0,0.0,7,478,272,0
0.00761,2,14,0.0,0.0,10,1129,457,0
0.008847,2,14,0.0,0.0,10,1129,457,0
0.012924,2,14,0.0,0.0,10,1129,457,0
0.010213,3,1,0.0,0.0,2,400,74,0
0.018288,2,9,0.0,0.0,6,412,272,0
0.000193,3,1,0.0,0.0,2,207,72,0
0.005692,2,14,0.0,0.0,10,1129,457,0
0.000222,3,1,0.0,0.0,2,227,75,0
0.00034,3,1,0.0,0.0,2,377,75,0
115.12377,2,14,0.0,0.0,16,4057,3139,0
0.014154,2,14,0.0,0.0,10,1129,457,0
0.000308,3,1,0.0,0.0,2,280,81,0
0.216372,2,14,0.0,0.0,10,1219,549,0
0.000313,3,1,0.0,0.0,2,207,72,0
0.007762,2,14,0.0,0.0,10,1129,457,0
0.00056,3,1,0.0,0.0,2,400,74,0
0.000307,3,1,0.0,0.0,2,400,74,0
0.018601,2,9,0.0,0.0,6,412,272,0
0.000381,3,1,0.0,0.0,2,207,72,0
0.000254,3,1,0.0,0.0,2,247,72,0
0.007352,2,14,0.0,0.0,10,1129,457,0
0.000296,3,1,0.0,0.0,2,247,72,0
0.006477,2,14,0.0,0.0,10,1129,457,0
0.000194,3,1,0.0,0.0,2,207,72,0
0.000291,3,1,0.0,0.0,2,247,72,0
0.006302,2,14,0.0,0.0,10,1129,457,0
0.000437,3,1,0.0,0.0,2,400,74,0
0.000304,3,1,0.0,0.0,2,400,74,0
0.018508,2,9,0.0,0.0,6,412,272,0
0.007223,2,14,0.0,0.0,10,1129,457,0
0.000136,3,1,0.0,0.0,2,207,72,0
0.007482,2,14,0.0,0.0,10,1129,457,0
0.005718,2,14,0.0,0.0,10,1129,457,0
0.000265,3,1,0.0,0.0,2,400,74,0
0.000273,3,1,0.0,0.0,2,400,74,0
0.018018,2,9,0.0,0.0,6,412,272,0
0.007491,2,14,0.0,0.0,10,1129,457,0
0.005999,2,14,0.0,0.0,10,1129,457,0
3072.0044,3,1,0.0,0.0,8,720,360,0
0.000144,3,1,0.0,0.0,2,247,72,0
0.008695,2,14,0.0,0.0,10,1129,457,0
0.000218,3,1,0.0,0.0,2,244,81,0
0.000284,3,1,0.0,0.0,2,280,81,0
0.193105,2,14,0.0,0.0,10,1219,549,0
0.000355,3,1,0.0,0.0,2,207,72,0
0.009249,2,14,0.0,0.0,10,1129,457,0
0.000391,3,1,0.0,0.0,2,400,74,0
0.017885,2,9,0.0,0.0,7,478,272,0
0.00049,3,1,0.0,0.0,2,207,72,0
0.009366,2,14,0.0,0.0,10,1129,457,0
0.000329,3,1,0.0,0.0,2,207,72,0
0.005831,2,14,0.0,0.0,10,1129,457,0
0.000222,3,1,0.0,0.0,2,207,72,0
0.006242,2,14,0.0,0.0,10,1129,457,0
0.000203,3,1,0.0,0.0,2,400,74,0
0.018235,2,9,0.0,0.0,6,412,272,0
0.000177,3,1,0.0,0.0,2,207,72,0
0.005564,2,14,0.0,0.0,10,1129,457,0
0.000117,3,1,0.0,0.0,2,207,72,0
0.006632,2,14,0.0,0.0,10,1129,457,0
0.008666,2,14,0.0,0.0,10,1129,457,0
0.000355,3,1,0.0,0.0,2,400,74,0
0.000381,3,1,0.0,0.0,2,400,74,0
0.000306,3,1,0.0,0.0,2,238,77,0
0.000267,3,1,0.0,0.0,2,404,77,0
0.127149,3,1,0.0,0.0,2,296,80,0
0.002049,3,1,0.0,0.0,2,440,80,0
0.007138,2,14,0.0,0.0,10,1129,457,0
0.000276,3,1,0.0,0.0,2,218,81,0
0.000269,3,1,0.0,0.0,2,218,81,0
0.000246,3,1,0.0,0.0,2,218,81,0
1.0624,3,1,0.0,0.0,2,212,79,0
0.007895,2,14,0.0,0.0,10,1129,457,0
0.000286,3,1,0.0,0.0,2,212,79,0
0.120955,3,1,0.0,0.0,2,348,79,0
0.000233,3,1,0.0,0.0,2,207,72,0
0.000303,3,1,0.0,0.0,2,247,72,0
0.006587,2,14,0.0,0.0,10,1129,457,0
0.000201,3,1,0.0,0.0,2,244,81,0
0.000354,3,1,0.0,0.0,2,280,81,0
0.215376,2,14,0.0,0.0,10,1219,549,0
0.006851,2,14,0.0,0.0,10,1129,457,0
0.00044,3,1,0.0,0.0,2,400,74,0
0.000419,3,1,0.0,0.0,2,400,74,0
0.018375,2,9,0.0,0.0,7,478,272,0
0.00022,3,1,0.0,0.0,2,207,72,0
0.006618,2,14,0.0,0.0,10,1129,457,0
0.000363,3,1,0.0,0.0,2,207,72,0
0.000416,3,1,0.0,0.0,2,247,72,0
0.007556,2,14,0.0,0.0,10,1129,457,0
0.000303,3,1,0.0,0.0,2,207,72,0
0.006387,2,14,0.0,0.0,10,1129,457,0
0.018101,2,9,0.0,0.0,7,478,272,0
0.00019,3,1,0.0,0.0,2,207,72,0
0.000202,3,1,0.0,0.0,2,247,72,0
0.00695,2,14,0.0,0.0,10,1129,457,0
0.000572,3,1,0.0,0.0,2,207,72,0
0.000658,3,1,0.0,0.0,2,247,72,0
0.010152,2,14,0.0,0.0,10,1129,457,0
0.000325,3,1,0.0,0.0,2,247,72,0
0.014062,2,14,0.0,0.0,10,1129,457,0
0.019072,2,9,0.0,0.0,6,412,272,0
0.000266,3,1,0.0,0.0,2,207,72,0
0.000233,3,1,0.0,0.0,2,247,72,0
0.006083,2,14,0.0,0.0,10,1129,457,0
0.008151,2,14,0.0,0.0,10,1129,457,0
1.3e-05,3,1,0.0,0.0,2,207,72,0
6e-06,3,1,0.0,0.0,2,247,72,0
0.005953,2,14,0.0,0.0,10,1129,457,0
0.000318,3,1,0.0,0.0,2,244,81,0
0.000376,3,1,0.0,0.0,2,280,81,0
0.210561,2,14,0.0,0.0,10,1218,549,0
0.002169,3,1,0.0,0.0,2,285,76,0
0.001755,3,1,0.0,0.0,2,418,76,0
0.000399,3,1,0.0,0.0,2,400,74,0
0.017811,2,9,0.0,0.0,6,412,272,0
0.007389,2,14,0.0,0.0,10,1129,457,0
0.000275,3,1,0.0,0.0,2,244,73,0
0.000305,3,1,0.0,0.0,2,426,73,0
250.0367,2,14,0.0,0.0,81,44515,9838,0
0.000203,3,1,0.0,0.0,2,259,92,0
20.01768,2,9,0.0,0.0,6,412,272,0
20.017641,2,9,0.0,0.0,6,412,272,0
0.000283,3,1,0.0,0.0,2,240,78,0
20.017595,2,9,0.0,0.0,6,412,272,0
0.000337,3,1,0.0,0.0,2,223,72,0
0.000295,3,1,0.0,0.0,2,207,75,0
20.017776,2,9,0.0,0.0,6,412,272,0
20.017584,2,9,0.0,0.0,6,412,272,0
0.000351,3,1,0.0,0.0,2,259,92,0
0.000476,3,1,0.0,0.0,2,582,78,0
0.00064,3,1,0.0,0.0,2,565,72,0
0.000559,3,1,0.0,0.0,2,207,75,0
0.000262,3,1,0.0,0.0,2,259,92,0
0.000287,3,1,0.0,0.0,2,309,75,0
0.000231,3,1,0.0,0.0,2,248,74,0
0.000328,3,1,0.0,0.0,2,259,92,0
20.014795,2,9,0.0,0.0,6,412,272,0
20.015417,2,9,0.0,0.0,7,478,272,0
0.020667,3,1,0.0,0.0,2,590,74,0
0.000274,3,1,0.0,0.0,2,200,75,0
0.000274,3,1,0.0,0.0,2,266,80,0
0.000288,3,1,0.0,0.0,2,190,70,0
9.4e-05,3,1,0.0,0.0,2,200,75,0
0.019127,3,1,0.0,0.0,2,432,80,0
0.000342,3,1,0.0,0.0,2,190,70,0
0.00045,3,1,0.0,0.0,2,334,75,0
0.000528,3,1,0.0,0.0,2,372,70,0
0.019627,3,1,0.0,0.0,2,256,76,0
0.000375,3,1,0.0,0.0,2,227,75,0
0.000368,3,1,0.0,0.0,2,377,75,0
0.000193,3,1,0.0,0.0,2,229,74,0
0.000315,3,1,0.0,0.0,2,571,74,0
0.009689,3,1,0.0,0.0,2,268,79,0
0.000449,3,1,0.0,0.0,2,610,79,0
0.144372,3,1,0.0,0.0,2,150,75,0
0.000337,3,1,0.0,0.0,2,229,79,0
0.000405,3,1,0.0,0.0,2,571,79,0
0.000271,3,1,0.0,0.0,2,223,76,0
0.000427,3,1,0.0,0.0,2,438,76,0
0.000547,3,1,0.0,0.0,2,565,76,0
0.000365,3,1,0.0,0.0,2,263,79,0
0.000453,3,1,0.0,0.0,2,605,79,0
0.000345,3,1,0.0,0.0,2,232,75,0
0.020171,3,1,0.0,0.0,2,574,75,0
0.000257,3,1,0.0,0.0,2,218,74,0
0.000316,3,1,0.0,0.0,2,400,74,0
0.000209,3,1,0.0,0.0,2,234,75,0
0.000388,3,1,0.0,0.0,2,576,75,0
0.143201,3,1,0.0,0.0,2,150,75,0
0.249769,2,23,0.0,0.0,10,1967,1297,0
0.145399,3,1,0.0,0.0,2,150,75,0
0.144044,3,1,0.0,0.0,2,150,75,0
0.00046,3,1,0.0,0.0,2,542,75,0
0.308847,2,23,0.0,0.0,14,3566,2341,0
0.025346,3,1,0.0,0.0,2,207,74,0
1.14197,3,1,0.0,0.0,2,212,78,0
0.000768,3,1,0.0,0.0,2,266,90,0
0.001254,3,1,0.0,0.0,2,368,90,0
0.000284,3,1,0.0,0.0,2,218,77,0
0.000397,3,1,0.0,0.0,2,218,77,0
0.000307,3,1,0.0,0.0,2,271,77,0
0.000366,3,1,0.0,0.0,2,227,75,0
0.000252,3,1,0.0,0.0,2,333,75,0
0.000156,3,1,0.0,0.0,2,201,76,0
0.000161,3,1,0.0,0.0,2,201,76,0
0.000322,3,1,0.0,0.0,2,268,76,0
0.000242,3,1,0.0,0.0,2,206,72,0
0.000154,3,1,0.0,0.0,2,206,72,0
0.159795,3,1,0.0,0.0,2,225,72,0
0.000299,3,1,0.0,0.0,2,207,74,0
0.033928,3,1,0.0,0.0,2,365,74,0
0.000371,3,1,0.0,0.0,2,207,72,0
0.000253,3,1,0.0,0.0,2,247,72,0
0.019986,2,14,0.0,0.0,10,1129,457,0
0.000299,3,1,0.0,0.0,2,212,78,0
0.343001,3,1,0.0,0.0,2,249,78,0
0.000434,3,1,0.0,0.0,2,247,72,0
0.006269,2,14,0.0,0.0,10,1129,457,0
0.000174,3,1,0.0,0.0,2,207,72,0
0.000255,3,1,0.0,0.0,2,247,72,0
0.02078,2,14,0.0,0.0,10,1129,457,0
0.017861,2,9,0.0,0.0,6,412,272,0
0.000188,3,1,0.0,0.0,2,207,72,0
0.006673,2,14,0.0,0.0,10,1129,457,0
0.000346,3,1,0.0,0.0,2,207,72,0
0.008675,2,14,0.0,0.0,10,1129,457,0
0.000169,3,1,0.0,0.0,2,207,72,0
0.00621,2,14,0.0,0.0,10,1129,457,0
0.000305,3,1,0.0,0.0,2,400,74,0
0.000395,3,1,0.0,0.0,2,400,74,0
0.018941,2,9,0.0,0.0,6,412,272,0
0.00028,3,1,0.0,0.0,2,247,72,0
0.00635,2,14,0.0,0.0,10,1129,457,0
0.000248,3,1,0.0,0.0,2,207,72,0
0.00691,2,14,0.0,0.0,10,1129,457,0
0.000407,3,1,0.0,0.0,2,247,72,0
0.31183,2,14,0.0,0.0,10,1129,457,0
0.025515,3,1,0.0,0.0,2,244,81,0
0.000359,3,1,0.0,0.0,2,280,81,0
0.20174,2,14,0.0,0.0,10,1219,549,0
0.017818,2,9,0.0,0.0,6,412,272,0
0.000383,3,1,0.0,0.0,2,247,72,0
0.007435,2,14,0.0,0.0,10,1129,457,0
0.000212,3,1,0.0,0.0,2,207,72,0
0.026879,2,14,0.0,0.0,10,1129,457,0
0.000377,3,1,0.0,0.0,2,207,72,0
0.000196,3,1,0.0,0.0,2,247,72,0
0.009531,2,14,0.0,0.0,10,1129,457,0
0.000191,3,1,0.0,0.0,2,207,72,0
0.007036,2,14,0.0,0.0,10,1129,457,0
0.000258,3,1,0.0,0.0,2,400,74,0
0.000461,3,1,0.0,0.0,2,400,74,0
0.000304,3,1,0.0,0.0,2,207,72,0
0.006605,2,14,0.0,0.0,10,1129,457,0
0.000206,3,1,0.0,0.0,2,207,72,0
0.008246,2,14,0.0,0.0,10,1129,457,0
0.005863,2,14,0.0,0.0,10,1129,457,0
0.00035,3,1,0.0,0.0,2,400,74,0
0.000222,3,1,0.0,0.0,2,400,74,0
0.017667,2,9,0.0,0.0,6,412,272,0
0.007849,2,14,0.0,0.0,10,1129,457,0
0.00042,3,1,0.0,0.0,2,247,72,0
0.006476,2,14,0.0,0.0,10,1129,457,0
0.000395,3,1,0.0,0.0,2,247,72,0
0.005518,2,14,0.0,0.0,10,1129,457,0
0.000225,3,1,0.0,0.0,2,244,81,0
0.000319,3,1,0.0,0.0,2,280,81,0
0.231163,2,14,0.0,0.0,10,1219,549,0
0.000418,3,1,0.0,0.0,2,400,74,0
0.000449,3,1,0.0,0.0,2,400,74,0
0.018232,2,9,0.0,0.0,6,412,272,0
0.000187,3,1,0.0,0.0,2,207,72,0
0.006973,2,14,0.0,0.0,10,1129,457,0
213.45773,2,14,0.0,0.0,38,5853,3674,0
0.00649,2,14,0.0,0.0,10,1129,457,0
0.000266,3,1,0.0,0.0,2,247,72,0
0.006446,2,14,0.0,0.0,10,1129,457,0
0.00032,3,1,0.0,0.0,2,400,74,0
0.000285,3,1,0.0,0.0,2,400,74,0
0.018317,2,9,0.0,0.0,6,412,272,0
0.006492,2,14,0.0,0.0,10,1129,457,0
0.006184,2,14,0.0,0.0,10,1129,457,0
0.017029,2,14,0.0,0.0,10,1129,457,0
0.000345,3,1,0.0,0.0,2,207,72,0
0.00018,3,1,0.0,0.0,2,247,72,0
0.008808,2,14,0.0,0.0,10,1129,457,0
0.000375,3,1,0.0,0.0,2,400,74,0
0.018207,2,9,0.0,0.0,6,412,272,0
0.000402,3,1,0.0,0.0,2,207,72,0
0.006905,2,14,0.0,0.0,10,1129,457,0
0.000196,3,1,0.0,0.0,2,207,72,0
0.000333,3,1,0.0,0.0,2,247,72,0
0.012676,2,14,0.0,0.0,10,1129,457,0
0.000136,3,1,0.0,0.0,2,225,82,0
0.000243,3,1,0.0,0.0,2,225,82,0
0.118766,3,1,0.0,0.0,2,340,82,0
0.202898,2,49,0.0,0.0,18,7203,1186,0
0.000503,3,1,0.0,0.0,2,340,82,0
0.22923,2,14,0.0,0.0,24,6923,1783,0
0.000192,3,1,0.0,0.0,2,247,72,0
0.007134,2,14,0.0,0.0,10,1129,457,0
0.000275,3,1,0.0,0.0,2,225,82,0
0.000255,3,1,0.0,0.0,2,225,82,0
0.00027,3,1,0.0,0.0,2,340,82,0
0.175606,2,49,0.0,0.0,18,7203,1186,0
0.000269,3,1,0.0,0.0,2,244,81,0
0.000245,3,1,0.0,0.0,2,280,81,0
0.208974,2,14,0.0,0.0,10,1219,549,0
0.000535,3,1,0.0,0.0,2,400,74,0
0.000356,3,1,0.0,0.0,2,400,74,0
0.018176,2,9,0.0,0.0,6,412,272,0
0.000238,3,1,0.0,0.0,2,232,79,0
0.000382,3,1,0.0,0.0,2,574,79,0
452.28064,2,14,0.0,0.0,122,91993,85834,0
0.000189,3,1,0.0,0.0,2,247,72,0
0.009985,2,14,0.0,0.0,10,1129,457,0
0.378133,2,14,0.0,0.0,10,1129,457,0
0.000185,3,1,0.0,0.0,2,207,72,0
0.000221,3,1,0.0,0.0,2,247,72,0
0.006562,2,14,0.0,0.0,10,1129,457,0
0.000596,3,1,0.0,0.0,2,400,74,0
0.000541,3,1,0.0,0.0,2,400,74,0
0.018153,2,9,0.0,0.0,6,412,272,0
0.000175,3,1,0.0,0.0,2,207,72,0
0.006502,2,14,0.0,0.0,10,1129,457,0
3145.0024,3,1,0.0,0.0,8,720,360,0
0.000148,3,1,0.0,0.0,2,207,72,0
0.008006,2,14,0.0,0.0,10,1129,457,0
0.000198,3,1,0.0,0.0,2,247,72,0
0.007918,2,14,0.0,0.0,10,1129,457,0
0.00698,2,14,0.0,0.0,10,1129,457,0
0.000426,3,1,0.0,0.0,2,400,74,0
0.018391,2,9,0.0,0.0,6,412,272,0
0.008772,2,14,0.0,0.0,10,1129,457,0
0.008771,2,14,0.0,0.0,10,1129,457,0
0.000256,3,1,0.0,0.0,2,244,73,0
0.000354,3,1,0.0,0.0,2,426,73,0
0.000275,3,1,0.0,0.0,2,218,81,0
0.000251,3,1,0.0,0.0,2,218,81,0
0.00022,3,1,0.0,0.0,2,218,81,0
0.000211,3,1,0.0,0.0,2,244,81,0
0.000269,3,1,0.0,0.0,2,280,81,0
0.224466,2,14,0.0,0.0,10,1219,549,0
0.268187,2,14,0.0,0.0,15,2044,875,0
0.006788,2,14,0.0,0.0,10,1129,457,0
0.474406,2,14,0.0,0.0,16,2649,1142,0
0.281847,2,14,0.0,0.0,15,2064,895,0
0.46115,2,14,0.0,0.0,22,4849,1431,0
0.000319,3,1,0.0,0.0,2,238,77,0
0.000408,3,1,0.0,0.0,2,404,77,0
0.362145,2,14,0.0,0.0,16,2649,1142,0
0.264938,2,14,0.0,0.0,16,2677,1162,0
0.000507,3,1,0.0,0.0,2,400,74,0
0.00024,3,1,0.0,0.0,2,400,74,0
0.017558,2,9,0.0,0.0,6,412,272,0
0.000527,3,1,0.0,0.0,2,247,72,0
0.00833,2,14,0.0,0.0,10,1129,457,0
0.000231,3,1,0.0,0.0,2,247,72,0
0.000354,3,1,0.0,0.0,2,207,72,0
0.000348,3,1,0.0,0.0,2,247,72,0
0.007391,2,14,0.0,0.0,10,1129,457,0
0.000402,3,1,0.0,0.0,2,400,74,0
0.01807,2,9,0.0,0.0,6,412,272,0
0.000279,3,1,0.0,0.0,2,251,85,0
0.000372,3,1,0.0,0.0,2,417,85,0
240.15306,2,14,0.0,0.0,21,2959,2030,0
0.000217,3,1,0.0,0.0,2,247,72,0
0.006735,2,14,0.0,0.0,10,1129,457,0
0.007437,2,14,0.0,0.0,10,1129,457,0
0.000263,3,1,0.0,0.0,2,207,72,0
0.000219,3,1,0.0,0.0,2,247,72,0
0.006897,2,14,0.0,0.0,10,1129,457,0
0.003012,3,1,0.0,0.0,2,148,74,0
0.000324,3,1,0.0,0.0,2,259,92,0
0.000166,3,1,0.0,0.0,2,191,67,0
0.000164,3,1,0.0,0.0,2,208,78,0
0.000384,3,1,0.0,0.0,2,199,71,0
0.000307,3,1,0.0,0.0,2,199,71,0
0.003777,3,1,0.0,0.0,2,199,71,0
0.000474,3,1,0.0,0.0,2,191,67,0
0.004368,3,1,0.0,0.0,2,152,76,0
0.000811,3,1,0.0,0.0,2,259,92,0
0.000857,3,1,0.0,0.0,2,208,78,0
0.00071,3,1,0.0,0.0,2,199,71,0
0.000707,3,1,0.0,0.0,2,199,71,0
0.000608,3,1,0.0,0.0,2,251,67,0
0.000503,3,1,0.0,0.0,2,259,71,0
0.000586,3,1,0.0,0.0,2,259,71,0
0.011906,3,1,0.0,0.0,2,306,78,0
0.000813,3,1,0.0,0.0,2,259,92,0
12.242873,2,14,0.0,0.0,11,1388,830,0
12.240537,2,14,0.0,0.0,11,1378,820,0
0.003541,3,1,0.0,0.0,2,199,71,0
12.240879,2,14,0.0,0.0,72,57214,3195,0
0.67938,2,14,0.0,0.0,12,2723,1897,0
12.240426,2,9,0.0,0.0,6,412,272,0
0.000427,3,1,0.0,0.0,2,212,80,0
12.240619,2,14,0.0,0.0,24,13576,4013,0
12.240706,2,14,0.0,0.0,30,17994,4597,0
12.240581,2,14,0.0,0.0,17,7335,3924,0
0.003156,3,1,0.0,0.0,2,148,74,0
12.240664,2,14,0.0,0.0,14,5498,2715,0
12.240393,2,14,0.0,0.0,14,4387,2685,0
0.00058,3,1,0.0,0.0,2,259,92,0
12.240556,2,14,0.0,0.0,17,6400,3922,0
0.000486,3,1,0.0,0.0,2,212,80,0
0.000385,3,1,0.0,0.0,2,310,80,0
0.000226,3,1,0.0,0.0,2,199,71,0
0.002298,3,1,0.0,0.0,2,259,71,0
0.610233,2,14,0.0,0.0,9,1912,1044,0
6.837494,2,38,0.0,0.0,4,256,134,0
0.001857,3,1,0.0,0.0,2,152,76,0
0.000285,3,1,0.0,0.0,2,199,71,0
0.000508,3,1,0.0,0.0,2,265,74,0
0.002705,3,1,0.0,0.0,2,259,71,0
12.238609,2,14,0.0,0.0,98,81031,11398,0
12.236701,2,14,0.0,0.0,21,7944,6207,0
12.236831,2,14,0.0,0.0,26,10908,8585,0
12.236763,2,14,0.0,0.0,37,17263,13411,0
12.238304,2,14,0.0,0.0,34,15858,11340,0
0.000371,3,1,0.0,0.0,2,269,76,0
12.236562,2,14,0.0,0.0,23,9384,7354,0
12.236037,2,14,0.0,0.0,22,11314,1048,0
12.235802,2,9,0.0,0.0,6,412,272,0
12.23569,2,14,0.0,0.0,110,99928,6312,0
0.423026,2,14,0.0,0.0,102,83463,6858,0
12.235486,2,14,0.0,0.0,99,82360,6386,0
12.235426,2,14,0.0,0.0,94,73410,6525,0
12.235581,2,14,0.0,0.0,740,797668,15385,0
0.424518,2,14,0.0,0.0,79,58917,6513,0
12.233988,2,9,0.0,0.0,6,412,272,0
12.233674,2,16,0.0,0.0,11,2093,1479,0
6.694288,2,38,0.0,0.0,4,256,134,0
0.480608,2,14,0.0,0.0,9,1993,989,0
0.001988,3,1,0.0,0.0,2,207,75,0
0.000251,3,1,0.0,0.0,2,207,75,0
0.001672,3,1,0.0,0.0,2,267,75,0
0.004804,2,14,0.0,0.0,10,1299,749,0
0.000315,3,1,0.0,0.0,2,194,72,0
0.003555,3,1,0.0,0.0,2,168,75,0
0.003647,3,1,0.0,0.0,2,170,76,0
0.000328,3,1,0.0,0.0,2,194,72,0
0.00035,3,1,0.0,0.0,2,254,72,0
0.000229,3,1,0.0,0.0,2,190,70,0
0.000364,3,1,0.0,0.0,2,190,70,0
0.00032,3,1,0.0,0.0,2,218,70,0
0.000425,3,1,0.0,0.0,2,199,71,0
0.000303,3,1,0.0,0.0,2,285,75,0
0.000315,3,1,0.0,0.0,2,287,76,0
0.000246,3,1,0.0,0.0,2,199,71,0
0.00031,3,1,0.0,0.0,2,203,73,0
0.000233,3,1,0.0,0.0,2,259,71,0
0.000322,3,1,0.0,0.0,2,201,72,0
0.000248,3,1,0.0,0.0,2,203,73,0
0.000216,3,1,0.0,0.0,2,201,72,0
0.000225,3,1,0.0,0.0,2,263,73,0
0.000271,3,1,0.0,0.0,2,261,72,0
11.813109,2,9,0.0,0.0,6,412,272,0
0.000292,3,1,0.0,0.0,2,200,75,0
0.000113,3,1,0.0,0.0,2,201,72,0
0.00224,3,1,0.0,0.0,2,201,72,0
0.00023,3,1,0.0,0.0,2,201,72,0
0.000354,3,1,0.0,0.0,2,200,75,0
0.000214,3,1,0.0,0.0,2,261,72,0
0.00031,3,1,0.0,0.0,2,260,75,0
0.000248,3,1,0.0,0.0,2,206,78,0
0.024966,3,1,0.0,0.0,2,214,71,0
0.000413,3,1,0.0,0.0,2,206,78,0
0.000291,3,1,0.0,0.0,2,201,72,0
0.000391,3,1,0.0,0.0,2,266,78,0
0.014127,3,1,0.0,0.0,2,279,72,0
0.0004,3,1,0.0,0.0,2,209,70,0
0.000187,3,1,0.0,0.0,2,209,70,0
0.000469,3,1,0.0,0.0,2,235,70,0
0.000175,3,1,0.0,0.0,2,197,76,0
0.000319,3,1,0.0,0.0,2,197,76,0
0.000266,3,1,0.0,0.0,2,238,76,0
0.003027,3,1,0.0,0.0,2,209,72,0
0.000179,3,1,0.0,0.0,2,209,72,0
0.00021,3,1,0.0,0.0,2,210,72,0
0.008462,3,1,0.0,0.0,2,218,72,0
0.000458,3,1,0.0,0.0,2,208,77,0
0.000249,3,1,0.0,0.0,2,208,77,0
0.000201,3,1,0.0,0.0,2,251,77,0
0.000274,3,1,0.0,0.0,2,250,75,0
0.000312,3,1,0.0,0.0,2,258,72,0
0.000383,3,1,0.0,0.0,2,396,75,0
0.000269,3,1,0.0,0.0,2,196,73,0
0.000218,3,1,0.0,0.0,2,196,73,0
0.000188,3,1,0.0,0.0,2,256,73,0
0.00031,3,1,0.0,0.0,2,214,71,0
0.000353,3,1,0.0,0.0,2,340,71,0
0.011069,3,1,0.0,0.0,2,210,79,0
0.000415,3,1,0.0,0.0,2,210,79,0
0.001957,3,1,0.0,0.0,2,308,79,0
0.00332,2,14,0.0,0.0,9,1957,953,0
0.007829,3,1,0.0,0.0,2,217,72,0
0.00032,3,1,0.0,0.0,2,259,92,0
0.000166,3,1,0.0,0.0,2,212,79,0
0.003501,3,1,0.0,0.0,2,206,75,0
0.026397,3,1,0.0,0.0,2,221,74,0
0.037376,3,1,0.0,0.0,2,219,73,0
0.001355,3,1,0.0,0.0,2,222,83,0
0.006012,3,1,0.0,0.0,2,213,70,0
0.001607,3,1,0.0,0.0,2,212,79,0
0.001654,3,1,0.0,0.0,2,259,92,0
0.000342,3,1,0.0,0.0,2,222,83,0
0.000711,3,1,0.0,0.0,2,273,79,0
0.000621,3,1,0.0,0.0,2,259,92,0
0.000643,3,1,0.0,0.0,2,283,83,0
0.000753,3,1,0.0,0.0,2,259,92,0
0.57686,2,14,0.0,0.0,10,2629,1043,0
11.190977,2,9,0.0,0.0,10,716,428,0
0.091994,2,14,0.0,0.0,16,7790,943,0
0.003128,3,1,0.0,0.0,2,213,70,0
0.092084,2,14,0.0,0.0,50,48523,1534,0
0.000822,3,1,0.0,0.0,2,206,75,0
0.003824,3,1,0.0,0.0,2,235,79,0
0.000483,3,1,0.0,0.0,2,262,84,0
0.000904,3,1,0.0,0.0,2,604,84,0
0.000543,3,1,0.0,0.0,2,239,75,0
0.000534,3,1,0.0,0.0,2,230,70,0
311.21536,2,14,0.0,0.0,35,8401,5753,0
0.000528,3,1,0.0,0.0,2,230,70,0
11.19503,2,9,0.0,0.0,6,412,272,0
11.19502,2,9,0.0,0.0,6,412,272,0
51.189846,2,14,0.0,0.0,14,2607,1106,0
11.187695,2,20,0.0,0.0,6,593,266,0
0.000339,3,1,0.0,0.0,2,258,79,0
0.00212,3,1,0.0,0.0,2,234,72,0
90.71835,2,44,0.0,0.0,75,71373,6634,0
90.55736,2,44,0.0,0.0,52,43926,6462,0
90.557365,2,44,0.0,0.0,55,46183,6532,0
90.718254,2,44,0.0,0.0,68,64978,6552,0
90.557304,2,44,0.0,0.0,59,51406,6608,0
90.56088,2,44,0.0,0.0,60,50554,6561,0
90.56099,2,44,0.0,0.0,20,10828,2642,0
